Country	Rating	Date	Version	Username	Title	Content
US	5	2021-08-20	6.3.0	chsppigdpodudgdhltd	Pls bring back empore dragon and the fool dragon	"Hi dml I would like to ask you something can you pls bring back the fool dragon and the empore dragon pls I love the dragons and I need them for the collection and sence the moon dragon will be the next dragon of the month you won’t bring them back probably so here’s what you could do you could give me some breeding tocans and some double egg relices or you could just give me the eggs to hatch to finish the collection but you have the power to bring them back and I’m just a player so if you could bring them back I would really appreciate it thanks for listening to all of my responses thanks dml I now I have been really annoying about the fool dragon and the empore thanks for putting up with me 

Ps I really love the game"
US	5	2021-08-20	6.3.0	Etahn loves roblox	New better and cool updates should be in now	Can u add new updates first one will be 5 dragons during the fight and second every dragon boss -75 gems pls add those new cool updates pls
US	5	2021-08-20	6.3.0	papabear0657	Dragon city	I love this game it kept me busy long time in the hospital
US	5	2021-08-19	6.3.0	zcbmkge	Never go	I wanted some dragons that are soon going to be gone forever! I wanted the dragons to never ever end. But they all gone away! Now I’m giving you zero stars because of it, I’m only 8 years old! I so love dragons so I have this app.
US	3	2021-08-19	6.3.0	Ava wattsa	Update	I figured out the Robles but no solution, It says click arena and when I do it doesn’t do anything then won’t let me click on anything I tried re-installing
US	1	2021-08-16	6.3.0	red ferrari 8365	Too many HIG nonconforming ads	The ads are a level of obnoxiousness that’s causing me to delete the app. There are video ads that start playing while you’re selecting menu items. These ads do not conform to the Apple Human Interface Guidelines—if I have my phone on silent they’ll still blast audio. When I close them, they’ll still continue playing audio. When I lock my phone, they still play. Incredibly disruptive to an otherwise fun game that’s balanced and doesn’t require payment, but skips some of the grind. There’s no way to stop these mid roll ads even if you pay.
US	5	2021-08-16	6.3.0	٩😄۶ ٩😚۶ ٩🤣۶ ٩☺️۶	Good	It is a very good game 9/10. ٩😍۶
US	1	2021-08-15	6.3.0	Mother of Flerkens	Update ruined my game	Great game until a required update - lost all diamonds, lost dragons, and dropped back to level 14. I am livid.
US	5	2021-08-15	6.3.0	Maryemaddie	I love it 🥰 but….	I love this game it is the best! But maybe there could be sapphire dragon 🐉 since there is a Ruby and Emerald dragon and the sapphire dragon could be a dragon of the month or week and it’s elements could be water, energy, and earth.I hope you make a sapphire dragon. Have a nice day!
US	1	2021-08-15	6.3.0	ditzy!!	Crashes every time opened	I would love to get this fixed as I have spent money and time on this game :( disappointing
US	2	2021-08-14	6.3.0	melissamobley122	Not what I was expecting!!	"The app preview I seen was that you could make your dragons from objects you can take a picture with and level them up.

Once I started play I automatically felt like I’m playing Dragon city 😒 putting the fire dragon in its habitat then feeding it!

I really was looking forward to making different dragons of my choice than just picking a dragon on the list to create and level up it’s an EXTREMELY PLAYED OUT TYPE OF GAME THATS ALREADY BEEN CREATED YEARS AGO!

Y’all really need to stop with the Fake/False advertising it’s so annoying."
US	1	2021-08-14	6.3.0	Benge00123456	Poor customer service	This game will give some players opportunities to participate in events while excluding others. Players are not treated equally. Customer service is not helpful at all. No answers for issues brought to their attention.
US	5	2021-08-14	6.3.0	Niishaa	So adorable	Keep making these game
US	5	2021-08-14	6.3.0	springbonnie returns	Dragons	I love the dragons
US	4	2021-08-14	6.3.0	ⒾⓂ︎ ⓉⓇⓊⒺ ⒶⓃⒹ ⒽⓄⓃⒺⓈⓉ ▼・ᴥ・▼	Pretty good	I really like game this but just one problem,I cant change my username.I went to Customer care and followed the directions but it still won’t work.Otherwise I really like this
US	5	2021-08-14	6.3.0	stombird	D	Hey you got help me with to get
US	1	2021-08-14		ditzy!!	Crashes every time opened	I would love to get this fixed as I have spent money and time on this game :( disappointing
US	5	2021-08-13	6.3.0	fffffuuuunnnnnniiirrrrruuu	Good game	I love this game so much it is my favorite game ever played and it was awesome I was so excited for the update so it could be a little bit better
US	4	2021-08-13	6.3.0	well I hate this app so much	Best game	This is the best game as my title says I love all the dragons and it’s just a little expensive very expensive but I do love The 50 percent off thing
US	5	2021-08-13	6.3.0	Calicoomoo	Love this game!	I don’t usually write reviews, but I really liked this game! It’s a lot of fun, with many things to do! It’s so fun collecting the different dragons and making them go strong. I that graphics are so good, and I can spend a long time on this app! Gems are easy to get, and you don’t need to use money to buy them! I liked this game, so I definitely recommend it! :)
US	5	2021-08-13	6.3.0	Ann246811	Awesome but one flaw	I am so addicted to this game! I wake up right in the morning to play but it always takes a long time to get the stuff. And I understand that is part of the game but please make the time wait shorter. Overall , awesome game 🙂👌🤩🥳
US	5	2021-08-13	6.3.0	Eppy girl 300	Best game ever	It’s like taking care of a actual pet and you can battle and earn money and prices And can upgrade it’s so much fun
US	5	2021-08-13	6.3.0	MY Sis hates me	The best dragon game	It is a really good game and I play it all the time and honestly in my opinion this is the best dragon game
US	5	2021-08-12	6.3.0	aaiillaannii	All I want to say is that this game is so awesome!!!	So as I said this game the coolest game ever!!!
US	5	2021-08-12	6.3.0	nuggets UwU	Must download!	Best game I’ve ever played, I’m addicted
US	4	2021-08-10	6.3.0	qeen glory	Insanely love this game	It’s a clean game, over time you get free gems all the time ( like me) and I was able to send gifts to my BFF, plus cute and pretty dragons, however when I got my iPad the game on my new iPad started over, I’ll edit to put an extra star if you fix that, thanks!
US	5	2021-08-10	6.3.0	chsppigdpodudgdhltd	Pls bring back empore dragon and the fool dragon	"Hi dml I would like to ask you something can you pls bring back the fool dragon and the empore dragon pls I love the dragons and I need them for the collection also can you bring back geme beta and geme alpha pls the dragons are cool and I would like to have them also the empore dragon and the fool dragon I need for the collection so can you pls bring them back I bet some people didn’t get the fool dragon or the empore dragon so pls dml pls bring them back as like dragons of the week then new players can get the collection and the can have those dragons so pls dml bring back the geme beta and geme alpha also the fool dragon and the empore dragon pls dml bring them back 

Ps I love the game"
US	4	2021-08-10	6.3.0	T B W P	It’s great but	The game is great but in the commercial it said that you could take a picture of something and it turns into a dragon and I try but I don’t know how can you put how to play my game button in it
US	4	2021-08-09	6.2.0	itzl3xi	My review	This game is surprisingly amazing! But the only thing that bothers me is that once your dragon gets past level 4 the don’t grow any more. So what I am suggesting is that the dragons should evolve more than just once
US	5	2021-08-09	6.2.0	CabbyLabby	(*≧∀≦*) EXTREMELY ADDICTIVE	I LOVEE this game! I have been playing since 2016 and it’s always had a special place in my heart. Ive always loved DML and I forever will!!! #DRAGONMAINALEGENDS
US	5	2021-08-08	6.2.0	điif	Hi	Hi
US	5	2021-08-08	6.2.0	chsppigdpodudgdhltd	Pls bring back empore dragon and the fool dragon	Hi dml I would like to ask you something can you pls bring back the fool dragon and the empore dragon pls I love the dragons and I need them for the collection also can you bring back geme beta and geme alpha I like them and they are cool pls bring them back thanks dml PS I love the game and I love the dragons so can you pls bring them back plssssss I need the empore dragon and the fool dragon for the collection and it would be awesome if you can bring them back I bet every one would like to have those dragons return and I bet most people didn’t get these dragons so pls dml bring them back so not only I can get these dragons but many people can get these dragons PS I love the game and the hard work on the game so pls bring back the geiem beta and the geime alpha and the fool dragon and the empore dragon 👍plsssssssssssssssssssss I need them for the collection pls dml I love the game
US	5	2021-08-08	6.2.0	binxfire	10/10	So fun beat by far
US	5	2021-08-07	6.2.0	bdjskka	very fun	this game is very fun and addictive all I gotta say 10/10 recommend
US	5	2021-08-07	6.2.0	ilobe ndbdns	AWESOME GAME	It’s so COOL
US	5	2021-08-07	6.2.0	Easrton	Eeeeeeeee	eeeee
US	5	2021-08-07	6.2.0	sant is the best person	Wyatt	It is the he finest game in the world
US	5	2021-08-06	6.2.0	chsppigdpodudgdhltd	Pls bring back empore dragon and the fool dragon	"Hi dml I would like to ask you something can you pls bring back the fool dragon and the empore dragon pls I love the dragons and I need them for the collection also can you bring back geme beta and geme alpha I like them and they are cool pls bring them back thanks dml PS I love the game and I love the dragons so can you pls bring them back plssssss I need the empore dragon and the fool dragon for the collection and it would be awesome if you can bring them back I bet every one would like to have those dragons return and I bet most people didn’t get these dragons so pls dml bring them back so not only I can get these dragons but many people can get these dragons 

PS I love the game and the hard work on the game so pls bring back the geiem beta and the geime alpha and the fool dragon and the empore dragon 👍"
US	4	2021-08-06	6.2.0	thevdrrfferfcrtggrt	Good	This game is great but it starts to get to a point where you need to buy gems so you don’t have to wait like 3 days. But great game in general.
US	5	2021-08-06	6.2.0	reeeęėēëêéèe	Ahhhhhhhhhhhhhhhhhhh	I lost all my data
US	5	2021-08-05	6.2.0	M0ng088	I love your game	And drangons
US	2	2021-08-05	6.2.0	Gongo6579	Great until you are flooded with Ads	This game would be great if the ads were less frequent. Give 20 minutes continuously without ads and it will be awesome
US	5	2021-08-05	6.2.0	a random frog in the internet	Noice	Idk what to say
US	5	2021-08-04	6.2.0	28281515	I love this game	I love this game
